相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
,,,,0.028580,0.098112,0.030914,0.056098
,,,,0.029694,0.098270,0.031525,0.056118
,,,,0.028671,0.098447,0.030304,0.056118
,,,,0.027466,0.098645,0.031433,0.056118
,,,,0.026642,0.098842,0.032547,0.056137
,,,,0.026138,0.099079,0.032043,0.056157
,,,,0.027664,0.099296,0.038544,0.056157
,,,,0.027054,0.099532,0.041504,0.056177
,,,,0.026443,0.099749,0.045059,0.056177
,,,,0.028580,0.099947,0.046082,0.056197
,,,,0.028580,0.10014,0.043945,0.056216
,,,,0.027969,0.10030,0.048309,0.056216
,,,,0.027252,0.10046,0.055237,0.056216
,,,,0.027771,0.10058,0.056961,0.056236
,,,,0.027771,0.10072,0.056854,0.056236
,,,,0.025620,0.10083,0.057068,0.056256
,,,,0.025833,0.10097,0.060318,0.056256
,,,,0.026642,0.10111,0.065613,0.056256
,,,,0.027252,0.10123,0.071503,0.056275
,,,,0.025940,0.10135,0.076691,0.056275
,,,,0.025833,0.10150,0.078629,0.056275
,,,,0.026245,0.10162,0.078934,0.056295
,,,,0.026749,0.10176,0.078934,0.056295
,,,,0.026031,0.10188,0.084427,0.056295
,,,,0.025620,0.10200,0.086975,0.056295
,,,,0.025940,0.10210,0.087173,0.056315
,,,,0.026947,0.10221,0.087173,0.056315
,,,,0.027145,0.10231,0.089615,0.056315
,,,,0.025940,0.10241,0.093384,0.056335
,,,,0.026443,0.10251,0.096329,0.056335
,,,,0.027359,0.10261,0.099792,0.056354
,,,,0.026337,0.10269,0.10345,0.056354
,,,,0.026138,0.10277,0.10965,0.056374
,,,,0.026947,0.10285,0.11139,0.056394
,,,,0.027054,0.10293,0.11331,0.056394
,,,,0.026337,0.10298,0.11728,0.056413
,,,,0.025528,0.10304,0.11931,0.056413
,,,,0.027557,0.10310,0.11963,0.056433
,,,,0.027466,0.10316,0.12044,0.056433
,,,,0.026443,0.10320,0.12155,0.056433
,,,,0.025833,0.10326,0.12379,0.056453
,,,,0.027145,0.10332,0.12389,0.056453
,,,,0.027466,0.10338,0.12329,0.056453
,,,,0.026550,0.10346,0.12471,0.056473
,,,,0.026245,0.10354,0.12582,0.056473
,,,,0.026947,0.10362,0.12624,0.056492
,,,,0.027664,0.10369,0.12521,0.056492
,,,,0.025833,0.10379,0.12654,0.056512
,,,,0.026245,0.10391,0.12746,0.056512
,,,,0.027557,0.10401,0.12613,0.056532
,,,,0.027557,0.10413,0.12349,0.056552
,,,,0.026443,0.10425,0.12369,0.056552
,,,,0.026138,0.10436,0.12268,0.056571
,,,,0.026337,0.10450,0.12277,0.056591
,,,,0.027863,0.10464,0.11871,0.056591
,,,,0.026443,0.10480,0.11658,0.056611
,,,,0.026443,0.10494,0.11555,0.056630
,,,,0.027466,0.10506,0.10925,0.056630
,,,,0.027771,0.10517,0.10762,0.056650
,,,,0.026245,0.10529,0.10732,0.056670
,,,,0.025528,0.10541,0.10579,0.056670
,,,,0.027252,0.10551,0.10487,0.056690
,,,,0.027145,0.10559,0.10110,0.056690
,,,,0.027359,0.10569,0.10141,0.056709
,,,,0.025940,0.10577,0.099274,0.056709
,,,,0.027557,0.10584,0.097046,0.056729
,,,,0.027664,0.10592,0.094696,0.056729
,,,,0.027557,0.10600,0.092056,0.056749
,,,,0.026138,0.10608,0.090836,0.056749
,,,,0.027054,0.10616,0.086456,0.056769
,,,,0.027557,0.10624,0.081985,0.056788
,,,,0.026947,0.10634,0.080765,0.056788
,,,,0.027252,0.10642,0.077820,0.056808
,,,,0.028992,0.10653,0.077408,0.056808
,,,,0.027863,0.10663,0.075378,0.056808
,,,,0.027771,0.10675,0.074860,0.056828
,,,,0.027664,0.10689,0.074463,0.056828
,,,,0.028885,0.10703,0.072113,0.056847
,,,,0.029800,0.10717,0.068558,0.056847
,,,,0.028671,0.10730,0.068756,0.056867
,,,,0.027664,0.10744,0.066116,0.056867
,,,,0.028381,0.10756,0.062256,0.056887
,,,,0.027359,0.10768,0.058990,0.056887
,,,,0.027359,0.10780,0.055435,0.056907
,,,,0.025528,0.10788,0.054108,0.056907
,,,,0.027054,0.10795,0.051666,0.056926
,,,,0.027359,0.10799,0.047501,0.056926
,,,,0.026138,0.10803,0.049332,0.056926
,,,,0.026550,0.10807,0.047302,0.056946
,,,,0.027145,0.10811,0.046692,0.056946
,,,,0.027145,0.10813,0.044861,0.056946
,,,,0.027359,0.10817,0.046783,0.056946
,,,,0.026337,0.10821,0.047607,0.056946
,,,,0.027359,0.10827,0.046387,0.056946
,,,,0.027557,0.10831,0.045258,0.056966
,,,,0.026947,0.10837,0.045975,0.056966
,,,,0.027054,0.10843,0.045364,0.056966
,,,,0.027664,0.10851,0.043640,0.056966
,,,,0.028671,0.10857,0.041901,0.056966
,,,,0.027863,0.10863,0.041809,0.056966
,,,,0.026749,0.10868,0.040985,0.056966
,,,,0.028992,0.10874,0.040176,0.056966
,,,,0.029388,0.10878,0.039368,0.056966
,,,,0.028076,0.10882,0.040283,0.056966
,,,,0.027969,0.10884,0.040894,0.056966
,,,,0.029190,0.10886,0.039154,0.056986
,,,,0.029694,0.10888,0.039261,0.056986
,,,,0.028580,0.10888,0.040283,0.056986
,,,,0.027969,0.10888,0.041290,0.057005
,,,,0.028992,0.10888,0.040680,0.057005
,,,,0.029999,0.10890,0.037537,0.057025
,,,,0.028473,0.10890,0.033768,0.057025
,,,,0.027771,0.10890,0.033264,0.057045
,,,,0.029388,0.10890,0.030914,0.057064
,,,,0.029297,0.10892,0.029495,0.057064
,,,,0.029083,0.10892,0.029907,0.057064
,,,,0.028580,0.10892,0.030823,0.057064
,,,,0.029083,0.10892,0.030304,0.057084
,,,,0.029694,0.10894,0.029495,0.057084
,,,,0.028580,0.10896,0.030304,0.057084
,,,,0.028992,0.10896,0.031326,0.057084
,,,,0.028671,0.10898,0.030609,0.057084
,,,,0.029602,0.10900,0.029800,0.057084
,,,,0.028076,0.10900,0.030411,0.057084
,,,,0.028168,0.10902,0.030823,0.057084
,,,,0.029190,0.10902,0.029907,0.057104
,,,,0.029907,0.10902,0.028992,0.057104
,,,,0.028992,0.10902,0.030411,0.057104
,,,,0.028778,0.10902,0.031219,0.057124
,,,,0.029190,0.10900,0.030411,0.057124
,,,,0.030106,0.10900,0.028992,0.057143
,,,,0.028885,0.10900,0.029999,0.057143
,,,,0.028885,0.10900,0.030914,0.057163
,,,,0.029190,0.10900,0.030197,0.057163
,,,,0.029800,0.10900,0.030106,0.057183
,,,,0.029495,0.10900,0.031631,0.057202
,,,,0.028076,0.10900,0.033264,0.057202
,,,,0.029083,0.10900,0.032654,0.057222
,,,,0.029388,0.10900,0.033157,0.057222
,,,,0.028580,0.10900,0.034073,0.057242
,,,,0.028473,0.10900,0.034988,0.057242
,,,,0.029602,0.10900,0.033264,0.057262
,,,,0.029999,0.10900,0.034790,0.057262
,,,,0.029800,0.10900,0.037018,0.057262
,,,,0.028778,0.10900,0.038544,0.057262
,,,,0.029083,0.10900,0.038147,0.057262
,,,,0.029800,0.10900,0.038239,0.057262
,,,,0.029800,0.10900,0.038757,0.057262
,,,,0.028381,0.10900,0.040588,0.057262
,,,,0.029694,0.10900,0.038544,0.057262
,,,,0.029999,0.10900,0.038956,0.057262
,,,,0.028885,0.10900,0.039154,0.057262
,,,,0.027771,0.10902,0.040482,0.057262
,,,,0.029907,0.10902,0.038651,0.057262
,,,,0.029495,0.10902,0.038147,0.057281
,,,,0.028671,0.10902,0.038849,0.057281
,,,,0.027969,0.10904,0.038651,0.057281
,,,,0.029297,0.10906,0.037933,0.057281
,,,,0.030106,0.10908,0.037125,0.057281
,,,,0.028992,0.10910,0.038239,0.057301
,,,,0.028580,0.10914,0.041199,0.057301
,,,,0.029297,0.10918,0.042618,0.057301
,,,,0.030518,0.10922,0.042419,0.057301
,,,,0.028580,0.10926,0.044952,0.057321
,,,,0.028778,0.10930,0.045364,0.057321
,,,,0.030106,0.10934,0.044556,0.057321
,,,,0.030197,0.10939,0.044144,0.057321
,,,,0.029083,0.10943,0.045776,0.057341
,,,,0.029083,0.10949,0.048218,0.057341
,,,,0.029602,0.10955,0.047913,0.057341
,,,,0.029907,0.10961,0.046585,0.057341
,,,,0.028168,0.10969,0.047195,0.057360
,,,,0.028671,0.10977,0.049225,0.057360
,,,,0.028473,0.10985,0.049835,0.057360
,,,,0.029495,0.10993,0.049133,0.057380
,,,,0.027969,0.11003,0.051575,0.057380
,,,,0.026855,0.11012,0.053406,0.057380
,,,,0.027359,0.11022,0.054413,0.057400
,,,,0.027863,0.11032,0.055328,0.057400
,,,,0.026245,0.11042,0.058792,0.057419
,,,,0.025024,0.11054,0.061234,0.057419
,,,,0.026749,0.11066,0.061935,0.057419
,,,,0.027969,0.11080,0.062149,0.057439
,,,,0.028168,0.11091,0.063065,0.057439
,,,,0.028168,0.11103,0.063263,0.057439
,,,,0.028580,0.11115,0.063263,0.057439
,,,,0.030304,0.11129,0.062256,0.057459
,,,,0.027969,0.11143,0.064087,0.057459
,,,,0.027664,0.11154,0.063782,0.057459
,,,,0.028275,0.11168,0.063782,0.057459
,,,,0.028778,0.11180,0.063370,0.057459
,,,,0.027863,0.11194,0.064484,0.057479
,,,,0.026642,0.11208,0.066010,0.057479
,,,,0.027145,0.11222,0.066620,0.057479
,,,,0.026855,0.11235,0.067139,0.057479
,,,,0.026337,0.11247,0.069366,0.057498
,,,,0.025940,0.11261,0.072021,0.057498
,,,,0.026138,0.11275,0.070999,0.057498
,,,,0.026642,0.11289,0.070999,0.057518
,,,,0.026245,0.11302,0.072418,0.057538
,,,,0.026443,0.11318,0.076080,0.057538
,,,,0.027557,0.11332,0.075989,0.057558
,,,,0.026947,0.11348,0.075470,0.057558
,,,,0.026337,0.11364,0.077515,0.057577
,,,,0.026337,0.11379,0.077820,0.057577
,,,,0.027664,0.11393,0.078125,0.057597
,,,,0.027664,0.11409,0.077515,0.057597
,,,,0.026443,0.11425,0.076797,0.057617
,,,,0.026443,0.11440,0.080261,0.057617
,,,,0.027557,0.11454,0.079346,0.057636
,,,,0.027863,0.11470,0.078827,0.057636
,,,,0.026337,0.11484,0.080765,0.057656
,,,,0.025330,0.11498,0.081070,0.057656
,,,,0.025620,0.11513,0.079437,0.057676
,,,,0.028885,0.11527,0.079742,0.057676
,,,,0.027359,0.11541,0.080460,0.057676
,,,,0.025726,0.11555,0.080353,0.057696
,,,,0.027252,0.11571,0.079437,0.057696
,,,,0.028473,0.11584,0.078827,0.057696
,,,,0.027359,0.11600,0.080154,0.057715
,,,,0.024414,0.11614,0.080154,0.057715
,,,,0.026550,0.11628,0.078323,0.057715
,,,,0.028076,0.11642,0.078735,0.057715
,,,,0.027054,0.11657,0.077713,0.057735
,,,,0.024506,0.11671,0.079651,0.057735
,,,,0.025940,0.11685,0.079132,0.057735
,,,,0.027863,0.11701,0.077911,0.057735
,,,,0.026642,0.11717,0.077606,0.057735
,,,,0.024918,0.11730,0.078323,0.057735
,,,,0.025833,0.11746,0.076996,0.057735
,,,,0.026642,0.11764,0.077713,0.057735
,,,,0.026443,0.11780,0.076996,0.057735
,,,,0.025421,0.11798,0.077606,0.057735
,,,,0.026550,0.11813,0.076385,0.057735
,,,,0.027863,0.11831,0.077301,0.057735
,,,,0.027557,0.11847,0.078018,0.057735
,,,,0.025330,0.11865,0.078522,0.057735
,,,,0.027359,0.11882,0.077606,0.057735
,,,,0.027557,0.11898,0.076691,0.057735
,,,,0.026749,0.11916,0.077103,0.057755
,,,,0.025940,0.11934,0.078125,0.057755
,,,,0.027466,0.11951,0.077301,0.057755
,,,,0.027054,0.11967,0.076187,0.057755
,,,,0.026749,0.11983,0.076996,0.057755
,,,,0.025833,0.11999,0.077301,0.057755
,,,,0.027145,0.12014,0.076599,0.057755
,,,,0.027969,0.12030,0.075470,0.057755
,,,,0.027466,0.12044,0.074768,0.057755
,,,,0.027359,0.12058,0.075470,0.057755
,,,,0.027145,0.12070,0.076187,0.057775
,,,,0.027771,0.12080,0.074051,0.057775
,,,,0.027054,0.12089,0.076599,0.057775
,,,,0.026138,0.12099,0.076492,0.057775
,,,,0.027771,0.12107,0.076599,0.057775
,,,,0.028473,0.12113,0.074249,0.057775
,,,,0.026642,0.12119,0.076294,0.057775
,,,,0.026642,0.12123,0.075882,0.057775
,,,,0.027252,0.12127,0.076294,0.057775
,,,,0.027145,0.12131,0.074356,0.057775
,,,,0.026749,0.12133,0.075470,0.057775
,,,,0.025024,0.12135,0.076294,0.057775
,,,,0.027145,0.12137,0.073853,0.057775
,,,,0.027557,0.12139,0.073639,0.057775
,,,,0.027054,0.12139,0.073639,0.057775
,,,,0.027054,0.12139,0.074966,0.057775
,,,,0.027863,0.12139,0.073853,0.057775
,,,,0.027969,0.12139,0.074249,0.057775
,,,,0.027054,0.12141,0.075272,0.057775
,,,,0.025940,0.12141,0.076080,0.057775
,,,,0.026855,0.12141,0.075470,0.057775
,,,,0.027252,0.12143,0.075073,0.057775
,,,,0.026138,0.12145,0.076691,0.057775
,,,,0.026031,0.12147,0.075882,0.057775
,,,,0.027145,0.12151,0.075165,0.057775
,,,,0.026855,0.12158,0.074463,0.057775
,,,,0.026855,0.12166,0.074463,0.057775
,,,,0.025620,0.12174,0.075272,0.057775
,,,,0.026947,0.12186,0.073135,0.057775
,,,,0.027359,0.12198,0.072525,0.057775
,,,,0.026031,0.12212,0.073334,0.057775
,,,,0.026031,0.12224,0.074661,0.057775
,,,,0.026947,0.12235,0.074051,0.057775
,,,,0.028885,0.12245,0.074661,0.057775
,,,,0.028381,0.12257,0.075378,0.057794
,,,,0.027145,0.12265,0.075989,0.057794
,,,,0.028381,0.12273,0.073547,0.057814
,,,,0.028885,0.12277,0.070892,0.057814
,,,,0.027054,0.12279,0.069977,0.057834
,,,,0.028381,0.12281,0.068665,0.057834
,,,,0.027664,0.12281,0.067444,0.057853
,,,,0.028885,0.12281,0.063873,0.057853
,,,,0.028076,0.12279,0.064484,0.057853
,,,,0.028076,0.12279,0.065002,0.057873
,,,,0.028275,0.12279,0.062256,0.057873
,,,,0.028168,0.12279,0.063171,0.057873
,,,,0.026855,0.12279,0.062958,0.057873
,,,,0.026855,0.12279,0.064697,0.057893
,,,,0.028473,0.12277,0.061844,0.057893
,,,,0.029083,0.12277,0.061539,0.057913
,,,,0.027771,0.12277,0.061737,0.057913
,,,,0.027863,0.12277,0.061234,0.057913
,,,,0.028168,0.12275,0.058792,0.057932
,,,,0.029083,0.12275,0.056763,0.057932
,,,,0.028076,0.12275,0.054306,0.057952
,,,,0.027145,0.12275,0.053406,0.057972
,,,,0.028580,0.12275,0.051361,0.057991
,,,,0.029083,0.12275,0.046280,0.057991
,,,,0.028381,0.12275,0.046280,0.058011
,,,,0.028076,0.12275,0.047195,0.058011
,,,,0.028076,0.12275,0.045258,0.058011
,,,,0.028992,0.12275,0.043945,0.058031
,,,,0.026855,0.12275,0.044647,0.058031
,,,,0.027466,0.12275,0.044861,0.058031
,,,,0.028580,0.12275,0.043427,0.058051
,,,,0.028671,0.12275,0.042007,0.058051
,,,,0.028275,0.12275,0.042206,0.058070
,,,,0.027969,0.12275,0.042206,0.058070
,,,,0.028885,0.12275,0.038345,0.058090
,,,,0.029297,0.12275,0.036713,0.058110
,,,,0.028671,0.12275,0.036713,0.058110
,,,,0.027557,0.12275,0.036011,0.058110
,,,,0.028076,0.12275,0.035095,0.058130
,,,,0.029388,0.12275,0.033768,0.058130
,,,,0.028885,0.12275,0.035095,0.058130
,,,,0.027359,0.12275,0.035294,0.058130
,,,,0.028671,0.12275,0.033463,0.058130
,,,,0.029495,0.12275,0.033463,0.058149
,,,,0.028168,0.12275,0.034576,0.058149
,,,,0.027466,0.12275,0.033356,0.058169
,,,,0.028671,0.12275,0.032242,0.058169
,,,,0.028885,0.12275,0.031525,0.058169
,,,,0.028275,0.12275,0.032547,0.058189
,,,,0.027969,0.12275,0.033356,0.058189
,,,,0.028992,0.12275,0.032852,0.058189
,,,,0.029602,0.12275,0.031128,0.058208
,,,,0.028168,0.12275,0.030518,0.058208
,,,,0.027466,0.12275,0.030609,0.058208
,,,,0.028671,0.12275,0.029388,0.058228
,,,,0.028992,0.12275,0.029083,0.058228
,,,,0.027771,0.12275,0.030518,0.058228
,,,,0.027359,0.12275,0.030304,0.058228
,,,,0.028275,0.12275,0.029190,0.058248
,,,,0.029083,0.12275,0.029190,0.058248
,,,,0.029083,0.12275,0.028885,0.058248
,,,,0.027145,0.12275,0.029999,0.058248
,,,,0.028275,0.12275,0.029190,0.058248
,,,,0.029495,0.12275,0.028580,0.058268
,,,,0.027863,0.12275,0.029907,0.058268
,,,,0.027863,0.12275,0.029694,0.058268
,,,,0.028473,0.12275,0.029602,0.058268
,,,,0.029083,0.12275,0.028168,0.058268
,,,,0.028580,0.12275,0.029083,0.058268
,,,,0.028076,0.12275,0.029907,0.058287
,,,,0.028076,0.12275,0.028168,0.058287
,,,,0.028885,0.12275,0.027252,0.058307
,,,,0.028885,0.12275,0.028671,0.058327
,,,,0.027969,0.12275,0.030914,0.058327
,,,,0.028885,0.12275,0.028885,0.058347
,,,,0.029388,0.12275,0.029297,0.058366
,,,,0.028473,0.12275,0.029602,0.058366
,,,,0.027557,0.12275,0.029999,0.058386
,,,,0.028778,0.12275,0.030197,0.058386
,,,,0.029083,0.12275,0.028885,0.058386
,,,,0.027771,0.12275,0.030411,0.058406
,,,,0.027145,0.12275,0.031326,0.058406
,,,,0.028671,0.12275,0.030609,0.058425
,,,,0.028671,0.12275,0.031433,0.058425
,,,,0.028076,0.12275,0.031525,0.058425
,,,,0.027771,0.12275,0.033768,0.058445
,,,,0.028275,0.12275,0.032547,0.058445
,,,,0.029388,0.12275,0.032043,0.058445
,,,,0.027466,0.12275,0.034180,0.058465
,,,,0.027969,0.12275,0.035797,0.058465
,,,,0.028381,0.12275,0.034378,0.058465
,,,,0.028671,0.12275,0.033661,0.058465
,,,,0.028168,0.12275,0.033768,0.058465
,,,,0.028580,0.12275,0.034485,0.058485
,,,,0.029190,0.12277,0.033264,0.058485
,,,,0.028580,0.12279,0.033356,0.058485
,,,,0.027557,0.12281,0.034485,0.058485
,,,,0.027466,0.12285,0.035706,0.058504
,,,,0.027771,0.12289,0.035492,0.058504
,,,,0.029800,0.12295,0.035187,0.058524
,,,,0.028473,0.12302,0.037537,0.058524
,,,,0.027863,0.12310,0.038849,0.058524
,,,,0.028671,0.12322,0.038956,0.058544
,,,,0.028671,0.12334,0.037842,0.058544
,,,,0.026947,0.12346,0.040375,0.058564
,,,,0.027252,0.12358,0.040375,0.058564
,,,,0.027466,0.12370,0.039368,0.058564
,,,,0.027863,0.12383,0.038956,0.058583
,,,,0.026642,0.12395,0.039978,0.058583
,,,,0.025940,0.12407,0.040588,0.058583
,,,,0.026947,0.12419,0.040482,0.058583
,,,,0.027863,0.12429,0.040176,0.058603
,,,,0.026855,0.12441,0.040787,0.058603
,,,,0.025940,0.12452,0.041901,0.058603
,,,,0.027969,0.12464,0.041397,0.058603
,,,,0.027145,0.12476,0.041397,0.058623
,,,,0.027145,0.12490,0.043640,0.058623
,,,,0.027466,0.12504,0.044449,0.058623
,,,,0.028580,0.12517,0.043228,0.058623
,,,,0.028076,0.12531,0.043121,0.058623
,,,,0.028076,0.12547,0.043427,0.058642
,,,,0.026855,0.12565,0.044449,0.058642
,,,,0.027145,0.12581,0.044754,0.058642
,,,,0.027863,0.12596,0.044342,0.058662
,,,,0.026337,0.12612,0.044449,0.058662
,,,,0.025833,0.12630,0.045059,0.058682
,,,,0.026550,0.12648,0.045364,0.058682
,,,,0.027557,0.12667,0.044952,0.058682
,,,,0.026855,0.12685,0.047699,0.058702
,,,,0.026245,0.12705,0.046280,0.058702
,,,,0.027557,0.12723,0.047089,0.058721
,,,,0.027771,0.12740,0.046082,0.058721
,,,,0.027054,0.12758,0.047699,0.058721
,,,,0.026749,0.12776,0.049438,0.058741
,,,,0.026947,0.12794,0.048828,0.058741
,,,,0.027557,0.12811,0.048309,0.058761
,,,,0.026550,0.12829,0.049026,0.058761
,,,,0.026031,0.12847,0.049942,0.058780
,,,,0.026642,0.12865,0.049728,0.058780
,,,,0.027359,0.12880,0.048416,0.058780
,,,,0.027359,0.12896,0.049530,0.058800
,,,,0.026138,0.12914,0.049637,0.058800
,,,,0.026550,0.12928,0.049133,0.058800
,,,,0.027252,0.12942,0.049026,0.058800
,,,,0.026550,0.12955,0.050247,0.058820
,,,,0.026550,0.12969,0.050858,0.058820
,,,,0.026642,0.12983,0.050446,0.058820
,,,,0.026855,0.12995,0.049438,0.058840
,,,,0.026443,0.13007,0.050140,0.058840
,,,,0.026245,0.13017,0.050049,0.058859
,,,,0.026855,0.13026,0.049438,0.058879
,,,,0.027466,0.13036,0.048721,0.058879
,,,,0.026550,0.13044,0.050659,0.058899
,,,,0.026245,0.13052,0.049728,0.058919
,,,,0.027145,0.13058,0.047806,0.058919
,,,,0.027054,0.13062,0.047089,0.058938
,,,,0.026337,0.13066,0.047195,0.058958
,,,,0.026031,0.13070,0.048615,0.058958
,,,,0.026550,0.13074,0.048615,0.058978
,,,,0.027466,0.13076,0.046173,0.058978
,,,,0.025940,0.13080,0.046890,0.058997
,,,,0.026031,0.13082,0.047302,0.058997
,,,,0.027054,0.13084,0.046783,0.058997
,,,,0.027359,0.13084,0.045868,0.059017
,,,,0.025833,0.13086,0.047195,0.059017
,,,,0.026031,0.13086,0.046890,0.059017
,,,,0.026749,0.13086,0.044861,0.059037
,,,,0.027054,0.13088,0.043732,0.059037
,,,,0.026337,0.13088,0.044342,0.059057
,,,,0.025528,0.13090,0.044754,0.059076
,,,,0.027054,0.13093,0.043335,0.059076
,,,,0.026855,0.13095,0.042313,0.059096
,,,,0.026855,0.13097,0.042618,0.059096
,,,,0.026138,0.13101,0.041809,0.059116
,,,,0.027145,0.13103,0.040176,0.059116
,,,,0.027054,0.13105,0.039978,0.059136
,,,,0.025833,0.13109,0.040283,0.059136
,,,,0.025833,0.13111,0.040070,0.059155
,,,,0.027359,0.13113,0.037323,0.059155
,,,,0.027771,0.13115,0.034790,0.059175
,,,,0.026337,0.13115,0.034988,0.059195
,,,,0.025726,0.13117,0.036316,0.059195
,,,,0.026855,0.13121,0.034683,0.059214
,,,,0.026749,0.13123,0.031830,0.059214
,,,,0.026642,0.13125,0.032440,0.059214
,,,,0.026443,0.13129,0.032135,0.059234
,,,,0.026337,0.13133,0.031937,0.059234
,,,,0.027664,0.13137,0.032242,0.059234
,,,,0.027054,0.13141,0.032852,0.059254
,,,,0.025620,0.13143,0.033875,0.059254
,,,,0.026337,0.13145,0.030914,0.059254
,,,,0.026947,0.13145,0.030411,0.059254
,,,,0.026855,0.13145,0.031738,0.059274
,,,,0.026031,0.13147,0.031830,0.059274
,,,,0.026550,0.13147,0.029190,0.059293
,,,,0.027145,0.13147,0.029907,0.059313
,,,,0.026031,0.13149,0.029190,0.059333
,,,,0.025833,0.13149,0.028992,0.059333
,,,,0.027145,0.13151,0.028076,0.059353
,,,,0.027252,0.13153,0.027466,0.059372
,,,,0.026642,0.13157,0.028473,0.059372
,,,,0.026138,0.13159,0.028992,0.059392
,,,,0.026855,0.13162,0.028580,0.059392
,,,,0.027557,0.13164,0.026749,0.059392
,,,,0.026550,0.13168,0.027863,0.059392
,,,,0.026245,0.13172,0.028580,0.059412
,,,,0.027466,0.13176,0.027557,0.059412
,,,,0.027771,0.13178,0.026337,0.059412
,,,,0.027466,0.13178,0.027557,0.059412
,,,,0.025833,0.13180,0.028778,0.059412
,,,,0.026642,0.13180,0.027145,0.059412
,,,,0.026642,0.13180,0.027359,0.059412
,,,,0.026749,0.13180,0.028473,0.059412
,,,,0.025940,0.13180,0.028381,0.059412
,,,,0.026749,0.13180,0.027664,0.059412
,,,,0.026443,0.13180,0.028076,0.059431
,,,,0.026749,0.13180,0.027969,0.059431
,,,,0.025833,0.13180,0.028473,0.059431
,,,,0.026138,0.13180,0.027771,0.059451
,,,,0.026947,0.13180,0.027252,0.059471
,,,,0.027771,0.13180,0.028473,0.059471
,,,,0.026642,0.13180,0.029083,0.059491
,,,,0.027252,0.13180,0.028076,0.059491
,,,,0.026947,0.13180,0.027466,0.059510
,,,,0.027054,0.13180,0.029083,0.059530
,,,,0.025116,0.13180,0.029495,0.059530
,,,,0.026749,0.13180,0.029495,0.059569
,,,,0.027466,0.13180,0.028778,0.059589
,,,,0.025833,0.13180,0.029083,0.059609
,,,,0.026443,0.13180,0.031937,0.059629
,,,,0.027359,0.13180,0.031326,0.059629
,,,,0.027466,0.13180,0.030518,0.059629
,,,,0.026245,0.13180,0.031326,0.059648
,,,,0.025620,0.13180,0.031631,0.059648
,,,,0.027054,0.13180,0.030518,0.059648
,,,,0.026749,0.13180,0.028992,0.059648
,,,,0.026947,0.13180,0.031021,0.059648
,,,,0.025940,0.13180,0.031021,0.059648
,,,,0.026947,0.13180,0.029190,0.059648
,,,,0.027145,0.13180,0.029190,0.059648
,,,,0.027359,0.13180,0.030197,0.059648
,,,,0.026031,0.13180,0.030823,0.059648
,,,,0.026550,0.13180,0.029999,0.059648
,,,,0.026138,0.13180,0.030197,0.059648
,,,,0.026855,0.13180,0.031433,0.059668
,,,,0.025620,0.13180,0.032135,0.059668
,,,,0.027359,0.13178,0.031219,0.059688
,,,,0.027359,0.13178,0.031128,0.059727
,,,,0.027359,0.13178,0.033157,0.059747
,,,,0.025940,0.13178,0.033768,0.059767
,,,,0.027054,0.13176,0.032135,0.059786
,,,,0.027252,0.13176,0.031738,0.059786
,,,,0.026550,0.13176,0.033157,0.059786
,,,,0.025620,0.13176,0.034180,0.059786
,,,,0.027145,0.13176,0.032745,0.059786
,,,,0.027466,0.13174,0.031937,0.059786
,,,,0.026550,0.13174,0.032959,0.059786
,,,,0.025833,0.13174,0.034271,0.059786
,,,,0.026245,0.13174,0.033356,0.059786
,,,,0.027466,0.13174,0.032135,0.059786
